Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D||
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5901770398,-99.2348831892
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5903791956,-99.2342287302
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5904297345,-99.2336493731
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5903791956,-99.2331880331
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5899849915,-99.2322653532
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5899849915,-99.2319220304
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5907835064,-99.2318040133
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5913293245,-99.2317020893
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5918751407,-99.2314714193
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5936540843,-99.2300444841
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5954633307,-99.2286711931
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5971209464,-99.2277270555
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6000520543,-99.2260211706
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6009515906,-99.225667119
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6016287662,-99.2256349325
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6041555158,-99.2260318995
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6057018669,-99.2263001204
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6061263529,-99.2263323069
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6062072072,-99.2259997129
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6057625078,-99.2254203558
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6049539604,-99.2247873545
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6035490995,-99.2236500978
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.602326153,-99.2231351137
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6014822135,-99.2230707407
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.6006180552,-99.223113656
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5995871235,-99.2234247923
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5977880308,-99.2247658968
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5959585957,-99.2262250185
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5953420411,-99.2266541719
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5945839789,-99.2268902063
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.592117725,-99.2270833254
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.59035898,-99.2271155119
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.588246439,-99.2272871733
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5852645755,-99.2278021574
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5832732665,-99.2279630899
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5825960137,-99.2279523611
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5819794078,-99.2276197672
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5806956472,-99.2251414061
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5799274075,-99.2236286402
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5795837202,-99.2225450277
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5794725271,-99.221611619
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5795736118,-99.22049582
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5797757809,-99.2181783915
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5797909435,-99.2173361778
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5796645879,-99.2164939642
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5789873199,-99.2139405012
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5782493977,-99.2110329866
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5777540782,-99.2089301348
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5775620152,-99.2084366083
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.576783652,-99.2081362009
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.576005285,-99.2082434893
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5752875667,-99.2084366083
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5737409234,-99.2082971334
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5731849368,-99.2082434893
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5719314329,-99.2085975409
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5704555207,-99.2090588808
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.569242432,-99.2088013887
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5683730461,-99.2080718279
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.566442184,-99.2064088583
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5648550183,-99.2052286863
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5637530915,-99.2043703794
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.563166742,-99.2033833265
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5621962279,-99.2017740011
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5610336252,-99.2000573874
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5606595686,-99.1993385553
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5604068272,-99.1981476545
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5600327692,-99.1942745447
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5596283812,-99.1928690672
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5590824557,-99.1919034719
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5589206997,-99.191147089
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5590217972,-99.1876655817
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5591228947,-99.1868072748
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.558779163,-99.1860884428
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5580411484,-99.1858631372
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5551699359,-99.1852515936
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5513382031,-99.1843932867
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5491038262,-99.1838353872
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.547627705,-99.1835671663
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5456055992,-99.1832774878
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5439171215,-99.1829234362
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5424005097,-99.1826015711
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5404895585,-99.182279706
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5383156976,-99.1818183661
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5363339199,-99.181432128
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5347970143,-99.181035161
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5330983122,-99.1807025671
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5317231593,-99.1804343462
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5309951324,-99.1797584295
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5295491804,-99.1774088144
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5280425453,-99.1748124361
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5268493612,-99.1731065512
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5251505755,-99.1711324453
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.52194508,-99.1674631834
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5198114184,-99.1648668051
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5186383981,-99.1634613276
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.516484468,-99.162452817
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5141484832,-99.1615837812
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5111854756,-99.1603392363
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5060177795,-99.1583544016
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5029636036,-99.1571205854
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.4981091656,-99.1553395987
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.495307684,-99.1543203592
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.493466973,-99.1535800695
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.4920307993,-99.1530865431
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.4923038756,-99.154534936
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.4985339347,-99.1530543566
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5007487843,-99.1524642706
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5008802584,-99.1517776251
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.5000105045,-99.1499429941
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|vuelta|19.500182433,-99.1498249769
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.500182433,-99.1498249769
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.500182433,-99.1498249769
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.4995048314,-99.1491276026
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.4974214417,-99.1483229399
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.4938108437,-99.1468638182
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.4937097053,-99.1465634108
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.4937805022,-99.146284461
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.4941951689,-99.146220088
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.4985137076,-99.1480761766
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5038131152,-99.1501790285
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5093348324,-99.1524106264
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5133799267,-99.154009223
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5142799465,-99.1546207666
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5171923355,-99.1557043791
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5201754574,-99.1568738222
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5218844075,-99.1577965021
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5229360602,-99.1580432653
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5241090492,-99.1585797071
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5252061908,-99.1587352753
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5263033249,-99.1587620974
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5268999201,-99.1589444876
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5271931609,-99.1592127085
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5277695294,-99.1602426767
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5285380175,-99.1637939215
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5290233765,-99.165982604
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5302367676,-99.1697484255
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5309647979,-99.171808362
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5318040509,-99.1745334864
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5320467257,-99.175863862
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5321478401,-99.1772156954
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5321175058,-99.1780310869
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5329668642,-99.1802948713
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5339779994,-99.1831809282
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5344026743,-99.185552001
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5345138985,-99.1864746809
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5351003521,-99.1884166002
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5405805567,-99.1879445314
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5412377643,-99.1888135672
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5415714225,-99.1889744997
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5416219767,-99.1891783476
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5437654609,-99.1920000315
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5454539402,-99.1943389177
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5466975395,-99.1959375143
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5478804664,-99.2066341639
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5493060335,-99.2065268755
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5507518086,-99.2062050104
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5525109859,-99.2056256533
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.555068836,-99.204724431
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5572020317,-99.2039948702
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5580209287,-99.2037266493
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5590622362,-99.2033296824
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5605584721,-99.2031687498
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5626511571,-99.203093648
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5637126536,-99.2030400038
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5646831586,-99.2027825117
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5659670469,-99.2023319006
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5672509249,-99.2018920183
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5691817773,-99.202042222
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5710115166,-99.2021495104
Alcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D|ida|19.5732759166,-99.2023640871
