rrrrAlcanfores-X-Cerezos-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D.txt
vuelta
19.5263033249,-99.1587620974
19.5268999201,-99.1589444876
19.5271931609,-99.1592127085
19.5277695294,-99.1602426767
19.5285380175,-99.1637939215
19.5290233765,-99.165982604
19.5302367676,-99.1697484255
19.5309647979,-99.171808362
19.5318040509,-99.1745334864
19.5320467257,-99.175863862
19.5321478401,-99.1772156954
19.5321175058,-99.1780310869
19.5329668642,-99.1802948713
19.5339779994,-99.1831809282
19.5344026743,-99.185552001
19.5345138985,-99.1864746809
19.5351003521,-99.1884166002
19.5405805567,-99.1879445314
19.5412377643,-99.1888135672
19.5415714225,-99.1889744997
19.5416219767,-99.1891783476
19.5437654609,-99.1920000315
19.5454539402,-99.1943389177
19.5466975395,-99.1959375143
19.5478804664,-99.2066341639
19.5493060335,-99.2065268755
19.5507518086,-99.2062050104
19.5525109859,-99.2056256533
19.555068836,-99.204724431
19.5572020317,-99.2039948702
19.5580209287,-99.2037266493
19.5590622362,-99.2033296824
19.5605584721,-99.2031687498
19.5626511571,-99.203093648
19.5637126536,-99.2030400038
19.5646831586,-99.2027825117
19.5659670469,-99.2023319006
19.5672509249,-99.2018920183
19.5691817773,-99.202042222
19.5710115166,-99.2021495104
19.5732759166,-99.2023640871
19.5757424589,-99.202696681
19.5783707002,-99.2032438517
19.5793764966,-99.2034584284
19.5798768653,-99.2033296824
19.5801093594,-99.2035228014
19.5797050217,-99.2039841413
19.5788660178,-99.2045742273
19.578310049,-99.2056792974
19.5780270096,-99.2065805197
19.5778147297,-99.207739234
19.5780977695,-99.209176898
19.5789165604,-99.2127603292
19.5799071907,-99.2171376944
19.5800183835,-99.2181462049
19.5797454555,-99.2207533121
19.5797050217,-99.222201705
19.5800992509,-99.2235320807
19.5810595489,-99.2254203558
19.5820400577,-99.2273300886
19.5822472779,-99.2276519537
19.5825555806,-99.2278021574
19.5833035912,-99.2278772593
19.5840718147,-99.2277806997
19.5854970618,-99.2275983095
19.5872861839,-99.2272764444
19.5893583061,-99.2270940542
19.5912383549,-99.226911664
19.5932295655,-99.2268151045
19.5946749465,-99.226718545
19.5952207514,-99.2264503241
19.5958474139,-99.2260104418
19.5973534155,-99.2249804735
19.5992232637,-99.2234891653
19.5998802323,-99.2231351137
19.6005371981,-99.2229741812
19.6016388733,-99.2228990793
19.6027304339,-99.2231351137
19.6036703829,-99.223574996
19.6053582346,-99.2249053717
19.6060960325,-99.225602746
19.60644977,-99.226064086
19.6068641472,-99.2267507315
19.6071471359,-99.2273408175
19.6073492704,-99.2278021574
19.6074604443,-99.2282634974
19.607217883,-99.2283707857
19.6070460686,-99.228349328
19.6066114783,-99.2273622751
19.6057220806,-99.2266756296
19.6048933192,-99.2263323069
19.6035187786,-99.2260855436
19.6013963032,-99.2259031534
19.6006483767,-99.226064086
19.5982832887,-99.2273622751
19.596423537,-99.2284458876
19.5943211831,-99.2297977209
19.5926635386,-99.2311495543
19.5916325559,-99.2318576574
19.5904600578,-99.2321795225
19.5907936142,-99.2334026098
19.5906622133,-99.2345398664
19.5902882255,-99.2353874445
19.5894694924,-99.2364603281
19.602326153,-99.2390781641
19.6019521923,-99.2399686575
19.6020633699,-99.2406231165
19.6017601581,-99.2414599657
19.6013053394,-99.2423182726
19.6008909478,-99.2428547144
19.6001935548,-99.2431336641
19.5983843616,-99.2438739538
19.5981013574,-99.2438524961
19.5968985843,-99.2433696985
19.5949882792,-99.2425650358
19.5935226857,-99.2419427633
rrrrAlcanfores-X-Cerezos-Metro-Rosario.txt
vuelta
19.5934822554,-99.241835475
19.5967975105,-99.2433053255
19.598293396,-99.2438524961
19.6005675195,-99.2429512739
19.6012851252,-99.2424362898
19.6016388733,-99.241899848
19.6019724065,-99.2407089472
19.6019016571,-99.24012959
19.6022351897,-99.2391639948
19.5893178747,-99.236599803
19.5891056097,-99.2363208532
19.5900709078,-99.2351433635
19.5903893033,-99.2343494296
19.5904297345,-99.2336574197
19.5899799376,-99.2322573066
19.590010261,-99.2319783568
19.5910867389,-99.2318147421
19.592087402,-99.2313748598
19.5947962366,-99.2291432619
19.5959788106,-99.2284029722
19.5968177253,-99.2279309034
19.5993344432,-99.2265146971
19.6010324475,-99.225602746
19.6021139052,-99.2257529497
19.6041959434,-99.2259997129
19.6059545373,-99.2263752222
19.6061768868,-99.2263001204
19.606217314,-99.2259460688
19.6057625078,-99.2254203558
19.6041353019,-99.2240577936
19.6027001129,-99.2231673002
19.6016388733,-99.2230063677
19.6002946264,-99.2230600119
19.599233371,-99.223510623
19.5961607443,-99.2260104418
19.5952308588,-99.2265683413
19.5940583869,-99.2268365622
19.5925422468,-99.226911664
19.59035898,-99.2270618677
19.5893481983,-99.2271262407
19.5878117979,-99.2272657156
19.5863259231,-99.2275339365
19.5846985207,-99.2278021574
19.5832227253,-99.2279094458
19.5823230901,-99.2277377844
19.5817469165,-99.2272013426
19.5806451052,-99.2248088121
19.579644371,-99.2223519087
19.5796645879,-99.2208606005
19.5799172991,-99.2181032896
19.5798667569,-99.2170196772
19.5792703576,-99.2146271467
19.5787244987,-99.2124384642
19.5782089635,-99.2102283239
19.5778955983,-99.2090159655
19.5778046211,-99.2085653543
19.5775114722,-99.2076855898
19.5771273453,-99.2069560289
19.5770565849,-99.206494689
19.5780876609,-99.2057329416
19.5784717856,-99.2047995329
19.5790580793,-99.2041558027
19.5796848048,-99.2037588358
19.5796039371,-99.2035979033
19.5782696148,-99.2033296824
19.575671698,-99.2028146982
19.5731141748,-99.2024713755
19.5701825765,-99.2022138834
19.5676249662,-99.2020529509
19.566735353,-99.202106595
19.5647539244,-99.2028683424
19.5637632009,-99.2031687498
19.5618322836,-99.2032116652
19.5599114529,-99.2033940554
19.5587589435,-99.2034798861
19.5577580733,-99.2039197683
19.556039393,-99.2044776678
19.5541387134,-99.2051321268
19.5521470198,-99.2058187723
19.5496902267,-99.2065161467
19.5479209082,-99.2067843676
19.5476782573,-99.2058187723
19.5472333963,-99.2008298635
19.5466975395,-99.1960984468
19.5418140826,-99.1963988543
19.538406697,-99.1966456175
19.5360912516,-99.1968387365
19.5351711308,-99.1967850924
19.5336544369,-99.1961413622
19.5317231593,-99.1954547167
19.5311265819,-99.1952830553
19.5308232367,-99.1949504614
19.5306614523,-99.1948002577
19.529063823,-99.1947573423
19.5261112006,-99.194253087
19.5221068731,-99.1935771704
19.5196395108,-99.1931480169
19.5164743556,-99.1925901175
19.5153114236,-99.1926008463
19.5142091586,-99.1925472021
19.5113978431,-99.1921341419
19.5110944609,-99.1925418377
19.5117214503,-99.1956532001
19.5111955883,-99.1969835758
19.5095370895,-99.1976058483
19.5077167663,-99.1979277134
19.5062099277,-99.198410511
19.5045817172,-99.1979491711
19.5029636036,-99.1974771023
19.501608421,-99.1977131367
19.5009105986,-99.1980242729
19.5004150418,-99.1985499859
19.5012443401,-99.2012965679
19.5025590726,-99.2010390759
19.5046019435,-99.2002880573
19.504905338,-99.2000520229
ida
19.504905338,-99.2000520229
19.5069279532,-99.1999661922
19.5112360393,-99.1983139515
19.5118326901,-99.1973376274
19.5117416757,-99.1964042187
19.5117619011,-99.1958463192
19.5107708525,-99.1918766499
19.5153215361,-99.1923058033
19.5166361542,-99.1915547848
19.5222383299,-99.1924989223
19.5240584895,-99.1928422451
19.5307726791,-99.1939365864
19.5312984773,-99.193571806
19.5338465522,-99.1892373562
19.5372843674,-99.1887223721
19.5408232183,-99.18846488
19.5465863237,-99.1958034039
19.54796135,-99.2065536976
19.5531175943,-99.2056953907
19.557181812,-99.2039144039
19.5592846505,-99.2032814026
19.5613874617,-99.2030346394
19.5634093696,-99.202991724
19.5649763309,-99.2028200626
19.5663815283,-99.2022192478
19.5672104879,-99.2018759251
19.5696771231,-99.2020046711
19.5751561531,-99.2026054859
19.5796848048,-99.2033779621
19.5801295762,-99.2035067081
19.5797656724,-99.2039573193
19.5787548242,-99.2046868801
19.5782291806,-99.2060172558
19.5780067925,-99.2084205151
19.5793209,-99.2141926289
19.5800487088,-99.2174112797
19.5797858893,-99.2217242718
19.5809382484,-99.2250931263
19.5822118988,-99.2274534702
19.5829194781,-99.2277431488
19.5836270542,-99.22773242
19.5858306284,-99.2274749279
19.5896716491,-99.2269384861
19.5933104263,-99.226680994
19.5943211831,-99.2265307903
19.595149999,-99.2262732983
19.5962213888,-99.2255222797
19.598546078,-99.2239129543
19.599758946,-99.2230975628
19.6011335186,-99.2227971554
19.6023463671,-99.2229688168
19.6035794204,-99.2236125469
19.605580585,-99.2249000072
19.6063891293,-99.2257583141
19.6068944675,-99.2266595364
19.6072380965,-99.2275178432
19.6069551079,-99.2281401157
19.6064093429,-99.2274320126
19.6055401577,-99.2264664173
19.6012750181,-99.2258441448
19.5972119126,-99.2279469967
19.5948669892,-99.2294061184
19.5921379404,-99.2316162586
19.5904196267,-99.2321741581
19.5907835064,-99.2335259914
19.5906824288,-99.2346847057
19.5902174709,-99.2354571819
19.5896110021,-99.2362082005
19.5897322961,-99.2365300655
19.6023463671,-99.2389976978
19.6020229417,-99.2401993275
19.6019420853,-99.241014719
19.6016186591,-99.2422163486
19.6010526617,-99.2427098751
19.6003754837,-99.2431336641
19.5983439324,-99.2439490557
19.5965549332,-99.2432838678
19.5945435488,-99.2424041033
19.5934620402,-99.2419427633
rrrrCombi-Neza-Toreo-Metro-Penon-Viejo.txt
vuelta
19.4112913091,-98.9906466007
19.4128496244,-98.9899599552
19.4109067875,-98.9909470081
19.4097127408,-98.9915692806
19.4090246421,-98.9919340611
19.4084579704,-98.9923632145
19.4076686744,-98.9926850796
19.4072639057,-98.992856741
19.4059484006,-98.9936935902
19.4049769438,-98.994230032
19.4044709744,-98.994358778
19.4034995088,-98.9949810505
19.4028721009,-98.9952814579
19.3981158651,-98.9978349209
19.3942905363,-98.9998090267
19.3880362337,-99.0031993389
19.3848988717,-99.0045511723
19.3833402887,-99.0051519871
19.3828342521,-99.0055596828
19.3822067645,-99.0059673786
19.3817614492,-99.0060317516
19.3802028362,-99.0069329739
19.3797979993,-99.0076839924
19.3775713779,-99.0103018284
19.3771058077,-99.0110957623
19.3767819321,-99.0113961697
19.376619994,-99.0116536617
19.3764175712,-99.0119326115
19.3761139365,-99.0119755268
19.3753649685,-99.0129840374
19.3747374521,-99.0134990215
19.374170661,-99.0140140057
19.3737455664,-99.0145504475
19.3735836253,-99.0148079395
19.3732597426,-99.015237093
19.3727941602,-99.0152585506
19.3730168302,-99.0156018734
19.3727739174,-99.0153229237
19.3731990146,-99.0156877041
19.3734419267,-99.0156877041
19.3736241106,-99.0155160427
19.3723285764,-99.015365839
ida
19.3723285764,-99.015365839
19.3726929464,-99.0149366856
19.3729358593,-99.0147221088
19.3732192573,-99.0143358707
19.3734014414,-99.0142285824
19.3736848385,-99.0139496326
19.3739682351,-99.0136277676
19.3743326015,-99.0132415295
19.3747172096,-99.0130054951
19.374899392,-99.0127050877
19.3750613318,-99.0125334263
19.3754256957,-99.0121686459
19.3757293317,-99.0117609501
19.3759722401,-99.0114176273
19.376478298,-99.0110313892
19.37694387,-99.0107095242
19.3773689562,-99.0103018284
19.3775308936,-99.0101730824
19.377733315,-99.009937048
19.3779762204,-99.0096366405
19.3780976729,-99.0093791485
19.3783203357,-99.0091860294
19.3786037243,-99.0089070797
19.379130016,-99.0084564686
19.3794336451,-99.0083277225
19.3793931613,-99.0080273151
19.3795753385,-99.0077054501
19.3796563061,-99.0081346035
19.3799194505,-99.0080702305
19.3802635617,-99.0078556538
19.3808708151,-99.007512331
19.3811744409,-99.0073621273
19.3815590328,-99.0071904659
19.3822067645,-99.0068042278
19.3824901463,-99.0066325665
19.382996184,-99.0065038204
19.3832795644,-99.0063107014
19.3835629444,-99.006074667
19.3840689787,-99.0059459209
19.3847976655,-99.0054523945
19.385101284,-99.0053021908
19.385809725,-99.0049159527
19.3860931005,-99.0046799183
19.386599127,-99.0044224262
19.3870241881,-99.0042507648
19.3874290071,-99.0038430691
19.3878135842,-99.0037786961
19.3885017726,-99.0033066273
19.3889875509,-99.0030062199
19.3892911616,-99.0029847622
19.3898983813,-99.0027272701
19.3901412686,-99.0025126934
19.390404396,-99.002405405
19.3922057955,-99.0013539791
19.3930154068,-99.0007960796
19.3937238133,-99.0004098415
19.3940476553,-99.0003025532
19.3944119767,-99.0001308918
19.3947762974,-99.0000021458
19.3950596573,-98.999787569
19.3954644563,-98.999530077
19.3984396984,-98.9979851246
19.4023054077,-98.9958393574
19.4060698323,-98.9939939976
19.4128496244,-98.990238905
rrrrCuatro-Caminos-Huixquilucan-.txt
vuelta
19.459766529,-99.2163435866
19.4589875984,-99.2162899424
19.4583300566,-99.2143802096
19.4559123031,-99.2155067374
19.4536057934,-99.2175666739
19.4529482298,-99.2185000827
19.4497918874,-99.2169122149
19.4445716479,-99.2175774028
19.4439241646,-99.2181353022
19.4438634629,-99.2203025271
19.4305894818,-99.2395286013
19.4304073617,-99.2418674876
19.4293955797,-99.2427901675
19.4289099221,-99.2446140696
19.4310144279,-99.2483262469
19.4292944011,-99.2503432681
19.4316619626,-99.2498711993
19.4332200825,-99.250021403
19.4339485491,-99.250611489
19.4348793627,-99.2508582522
19.4355977043,-99.2503432681
19.4359113454,-99.2496137072
19.4361541639,-99.2491416385
19.4365993302,-99.2488841464
19.4380764643,-99.2491416385
19.43946253,-99.2491845538
19.4408485838,-99.2494420459
19.440160617,-99.2497853686
19.4393917094,-99.2497853686
19.4401808513,-99.2510942866
19.4400493279,-99.2526606967
19.4398368669,-99.2543343951
19.4392500681,-99.2553536345
19.438299045,-99.2561582972
19.4380966989,-99.2569736888
19.4370647301,-99.2577247073
19.4361946336,-99.2577890803
19.4340497247,-99.2603425433
19.4326939658,-99.2638401439
19.4286468569,-99.2672519137
19.4279588384,-99.2693976809
19.4225355315,-99.2761139323
19.4186095919,-99.2826370646
19.4169197897,-99.2842785766
19.4170513318,-99.2858610799
19.4171120435,-99.2874113967
19.4164442135,-99.2879424741
19.4155740066,-99.2883984496
19.4154070477,-99.2891011884
19.4154424632,-99.2899219443
19.4152147919,-99.2904154708
19.4148960514,-99.29079098
19.4147392107,-99.2922876527
19.4147645076,-99.2938486983
19.4151996138,-99.2952541758
19.4152957417,-99.296487992
19.4152906824,-99.2977218081
19.4149314671,-99.2986230304
19.4142282123,-99.2992238452
19.4134187066,-99.2995349814
19.412690148,-99.301197951
19.4119413483,-99.3017182996
19.4110508793,-99.3021635463
19.4108333208,-99.3033061673
19.4093205221,-99.3048135688
19.4088803406,-99.3059722831
19.4056877242,-99.3109933783
19.4060924968,-99.3125490596
19.4043924451,-99.317495053
19.4045138779,-99.3183909108
19.4030161998,-99.3234924724
19.3999398446,-99.3259279181
19.3990072497,-99.3267929305
19.3988032735,-99.327915435
19.3979500494,-99.3288729836
19.3973770142,-99.3280414988
19.3963928564,-99.3274943282
19.3949912434,-99.3274299552
19.3937667197,-99.3288032462
19.3926130277,-99.3294255187
19.3918919661,-99.330584233
19.3894264172,-99.3311206748
19.3880114612,-99.3323759486
19.3861309486,-99.333202069
19.3850973848,-99.333920901
19.3841852625,-99.3348113944
19.3831719278,-99.3352083613
19.3824426012,-99.3353639295
19.3811670626,-99.3371583273
19.3799724814,-99.3373648574
19.3788642362,-99.3414579083
19.3781848629,-99.3421137084
19.3762909528,-99.3422116091
19.3736771435,-99.342493241
19.3723765491,-99.3433569123
19.3714757421,-99.3434534718
19.3682773312,-99.341414993
19.367001998,-99.3430028607
19.3663744494,-99.3439523627
19.3653420255,-99.3452881028
19.3638844747,-99.3460713078
19.3641476446,-99.347830837
19.3625686191,-99.349204128
19.3617791006,-99.3519292523
19.3610907993,-99.3514786412
19.36207264,-99.3490217378
ida
19.36207264,-99.3490217378
19.3624269109,-99.349139755
19.3627508151,-99.3491075684
19.3640666693,-99.3479703118
19.3637933774,-99.3463502576
19.364410814,-99.3456528832
19.365180076,-99.3452881028
19.3659695781,-99.3446765592
19.3664554235,-99.3437538792
19.3670222414,-99.3432067086
19.3673765016,-99.3422840287
19.368398791,-99.3414042642
19.3713644061,-99.3432818105
19.3715162279,-99.3432710816
19.3717996283,-99.3428848435
19.3736417189,-99.3419514348
19.3752206371,-99.3417046716
19.3764756638,-99.3421016385
19.378165886,-99.3419943501
19.3789452041,-99.341479366
19.3800483883,-99.3372307469
19.3810705982,-99.3372951199
19.382447029,-99.3352780988
19.3831858438,-99.3353317429
19.3837526035,-99.3350098779
19.3841979133,-99.3349025895
19.3854326296,-99.3335400273
19.387922275,-99.3325851609
19.3885497405,-99.3317590405
19.3894302124,-99.3312225987
19.3910494585,-99.3306003262
19.3918287149,-99.3306861569
19.3926585684,-99.3292914082
19.3938628603,-99.3289051701
19.3948445034,-99.3274353196
19.3962410577,-99.3273924043
19.3971720872,-99.3278108289
19.3979513144,-99.3288729836
19.3987001785,-99.3280575921
19.3987406575,-99.3271670987
19.3999853832,-99.3260727574
19.402970662,-99.3237124135
19.404529057,-99.3181977918
19.4045695346,-99.3174253156
19.4061481529,-99.3123613049
19.4057636191,-99.3109021832
19.4089005789,-99.3058167149
19.409467249,-99.3045507123
19.4110255818,-99.3031774213
19.4109851058,-99.3019972493
19.4124624728,-99.3014608075
19.4132112701,-99.2994867017
19.4144862413,-99.2991648366
19.4152957417,-99.2981134107
19.4153564541,-99.2953239133
19.4146481417,-99.2937145879
19.4147088544,-99.2909894635
19.4154424632,-99.2900238683
19.4153665728,-99.2890743663
19.4155031756,-99.2884950091
19.4168186034,-99.2877654483
19.4170412132,-99.2875455071
19.4171322808,-99.2872290065
19.4168388407,-99.2843536784
19.4185589992,-99.2827550818
19.4227530743,-99.2758564402
19.4277160076,-99.2694727828
19.4285456779,-99.2673270156
19.4327142011,-99.2640010764
19.4338473734,-99.2604176452
19.4361743988,-99.2580358436
19.4371861385,-99.2577354361
19.437813414,-99.2570058753
19.4384609217,-99.2561690261
19.4391286612,-99.2551390578
19.4399582732,-99.2543880393
19.4403224918,-99.2511264731
19.4393917094,-99.2500106742
19.4409295209,-99.2496029784
19.4395333505,-99.249302571
19.4380359951,-99.2490879943
19.4367814434,-99.2488519599
19.4359315803,-99.2495171477
19.435526882,-99.2505685737
19.4350614777,-99.2507831504
19.434555602,-99.2506544043
19.4336247866,-99.2503432681
19.4329772596,-99.2498175551
19.4313786665,-99.2498390128
19.4293551083,-99.2504612853
19.4307716017,-99.2484013488
19.4300431209,-99.246684735
19.4289503936,-99.2449681212
19.4295574652,-99.242886727
19.4303668905,-99.2420284202
19.4304478328,-99.2395822455
19.4439443985,-99.2200557639
19.4439646324,-99.2182747771
19.4444097773,-99.217888539
19.4449560898,-99.2194120337
19.4464634983,-99.2200128486
19.4481327597,-99.2201415946
19.4525638067,-99.2197768142
19.4562056726,-99.2198197295
19.4573993775,-99.2199699332
19.4572172875,-99.2190257956
19.4567114808,-99.2167298247
19.4566912485,-99.2154638221
19.4582491282,-99.2145840575
19.4590179464,-99.2160431792
19.459766529,-99.2162148406
rrrrCuatro-Caminos-Jesus-Del-Monte.txt
vuelta
19.4589244772,-99.2156839371
19.4586816928,-99.2161560059
19.4576296227,-99.2160701752
19.4569214947,-99.216606617
19.4563954548,-99.215426445
19.4544126736,-99.2166495323
19.4530773175,-99.2183446884
19.4496781797,-99.2168426514
19.4446602747,-99.2175507545
19.4439318562,-99.2183017731
19.443769985,-99.2203402519
19.4382865023,-99.2284727097
19.4305567029,-99.2395877838
19.4306174096,-99.2407464981
19.4303948184,-99.2418622971
19.4297270429,-99.2425060272
19.4292211506,-99.2434072495
19.4289783217,-99.2445123196
19.429261622,-99.2456173897
19.4303138761,-99.2472910881
19.430860236,-99.248213768
19.4307590584,-99.2487287521
19.4302936405,-99.2492008209
19.4295449219,-99.2499089241
19.4290592647,-99.2504024506
19.4287354925,-99.2511105537
19.4276022845,-99.2545223236
19.4271570935,-99.2558526993
19.4262262357,-99.2568826675
19.4236359945,-99.2584276199
19.4199529242,-99.2654657364
19.4181113578,-99.2677617073
19.4171197364,-99.2682552338
19.4168971267,-99.2690706253
19.4155007498,-99.2698860168
19.4148126756,-99.2698645592
19.4110889294,-99.2716026306
19.4099758366,-99.2721390724
19.4083567788,-99.2752075195
19.4071222364,-99.2773103714
19.4056650596,-99.2786836624
19.4057257756,-99.2788982391
19.4046733624,-99.2802500725
19.4037221369,-99.2812263966
19.4028923399,-99.2825031281
19.4027709058,-99.2832326889
19.4028619814,-99.2835974693
19.4028316229,-99.2840266228
19.4024066031,-99.2843914032
19.4017387126,-99.2845201492
19.40078747,-99.2851424217
19.3998767005,-99.2855072021
19.3991076023,-99.2862796783
19.396962204,-99.287352562
19.3957073353,-99.2892193794
19.3949786974,-99.2899489403
19.394209576,-99.2907428741
19.3931368481,-99.2913651466
19.391679546,-99.2908716202
19.3872063568,-99.2935323715
19.3805469469,-99.2949271202
19.3775713779,-99.2960214615
19.3758710283,-99.2958283424
19.3753042412,-99.2960429192
19.3744135717,-99.2955064774
19.3738872647,-99.2953777313
ida
rrrrE-Zapata-Metro-Politecnico-X-Pista-%5BAutobuses-Mexico-Tlalnepantla%5D.txt
vuelta
19.5979396406,-99.266243577
19.5980811428,-99.26630795
19.59970841,-99.2652672529
19.599758946,-99.2649561167
19.5995770163,-99.2645162344
19.5996224988,-99.2639583349
19.5998701251,-99.2633575201
19.6004866624,-99.2626816034
19.6020027276,-99.2620486021
19.6028011829,-99.2618554831
19.6037613454,-99.261726737
19.6048023573,-99.2616087198
19.6067630797,-99.2611259222
19.6072279898,-99.2592698336
19.6073593772,-99.2578750849
19.6077333253,-99.2564803362
19.6061869936,-99.2522102594
19.6063891293,-99.2499035597
19.6058332556,-99.2467707396
19.6105530682,-99.2415350676
19.6094312409,-99.2400759459
19.6091583628,-99.2393195629
19.6090876166,-99.2382198572
19.6092998552,-99.2368465662
19.6090674034,-99.2357093096
19.6091179364,-99.2343896627
19.6090370835,-99.2330485582
19.6086429252,-99.231428504
19.6079455657,-99.2298299074
19.6065912648,-99.2267614603
19.6061465665,-99.2258065939
19.6052773798,-99.2249912024
19.6039129495,-99.2239826918
19.6026495778,-99.2232102156
19.6014266245,-99.2231243849
19.6007595552,-99.2231190205
19.6000924831,-99.2232424021
19.5994051937,-99.2235535383
19.5973938449,-99.2251199484
19.5958676288,-99.2263323069
19.595438062,-99.2266219854
19.5950287091,-99.2268151045
19.5943818283,-99.226911664
19.5925119239,-99.2270296812
19.5903791956,-99.2271691561
19.5894796003,-99.2271476984
19.588115036,-99.2272871733
19.5855071699,-99.2277485132
19.5832429418,-99.2279845476
19.5824090105,-99.2278772593
19.5819794078,-99.2275768518
19.5809180316,-99.2255705595
19.5798768653,-99.2234247923
19.5795938287,-99.2224913836
19.579512961,-99.2216008902
19.5798566484,-99.2178457975
19.5793916593,-99.2153781652
19.5785122197,-99.2119556665
19.5778248383,-99.2088657618
19.5773598433,-99.2083346844
19.5766724569,-99.2081683874
19.575600937,-99.2084044218
19.5747467486,-99.2084419727
19.5740745144,-99.2083722353
19.5729726506,-99.2082756758
19.5721133938,-99.2084902525
19.5709912986,-99.2088979483
19.5704959568,-99.2090266943
19.5701421403,-99.2090266943
19.5693536321,-99.2088872194
19.568989704,-99.2085975409
19.5679282422,-99.2077285051
19.5661692331,-99.2061835527
19.5644000953,-99.2048317194
19.5633487128,-99.2038232088
19.5626208286,-99.2026215792
19.5612560368,-99.2002183199
19.5606393493,-99.1991883516
19.5602754015,-99.1961199045
19.5599923304,-99.1935449839
19.5591431142,-99.1919571161
19.5589661936,-99.1912865639
